,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.6327,CELL.6327,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6327,7,CP
CELL.6328,CELL.6328,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6328,4,MCG
CELL.6329,CELL.6329,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6329,3,WNTEGC
CELL.6330,CELL.6330,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6330,10,SSTIN
CELL.6332,CELL.6332,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6332,5,SFRPEGC
CELL.6333,CELL.6333,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6333,7,NPTXEX
CELL.6334,CELL.6334,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6334,13,DPEX
CELL.6335,CELL.6335,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6335,3,MPEX
CELL.6336,CELL.6336,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6336,4,MCG
CELL.6337,CELL.6337,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6337,3,MPEX
CELL.6339,CELL.6339,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6339,3,MPEX
CELL.6340,CELL.6340,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6340,2,CP
CELL.6343,CELL.6343,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6343,3,MPEX
CELL.6344,CELL.6344,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6344,3,MPEX
CELL.6345,CELL.6345,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6345,4,CP
CELL.6346,CELL.6346,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6346,13,DPEX
CELL.6347,CELL.6347,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6347,7,NPTXEX
CELL.6348,CELL.6348,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6348,7,NPTXEX
CELL.6349,CELL.6349,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6349,10,SSTIN
CELL.6351,CELL.6351,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6351,3,MPEX
CELL.6353,CELL.6353,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6353,2,CP
CELL.6354,CELL.6354,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6354,2,CP
CELL.6355,CELL.6355,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6355,5,SFRPEGC
CELL.6357,CELL.6357,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6357,3,MPEX
CELL.6358,CELL.6358,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6358,5,SFRPEGC
CELL.6359,CELL.6359,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6359,7,NPTXEX
CELL.6360,CELL.6360,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6360,3,MPEX
CELL.6361,CELL.6361,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6361,12,UnKnown
CELL.6362,CELL.6362,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6362,13,DPEX
CELL.6363,CELL.6363,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6363,2,CP
CELL.6364,CELL.6364,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6364,5,SFRPEGC
CELL.6365,CELL.6365,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6365,3,MPEX
CELL.6366,CELL.6366,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6366,3,MPEX
CELL.6367,CELL.6367,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6367,14,WNTEGC
CELL.6368,CELL.6368,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6368,7,NPTXEX
CELL.6369,CELL.6369,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6369,14,WNTEGC
CELL.6371,CELL.6371,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6371,7,NPTXEX
CELL.6372,CELL.6372,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6372,5,SFRPEGC
CELL.6373,CELL.6373,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6373,3,MPEX
CELL.6374,CELL.6374,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6374,10,SSTIN
CELL.6375,CELL.6375,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6375,13,DPEX
CELL.6376,CELL.6376,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6376,3,MPEX
CELL.6377,CELL.6377,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6377,2,CP
CELL.6378,CELL.6378,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6378,7,NPTXEX
CELL.6379,CELL.6379,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6379,13,DPEX
CELL.6380,CELL.6380,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6380,13,DPEX
CELL.6381,CELL.6381,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6381,7,NPTXEX
CELL.6382,CELL.6382,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6382,10,SSTIN
CELL.6384,CELL.6384,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6384,2,VLMC
CELL.6385,CELL.6385,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6385,7,NPTXEX
CELL.6388,CELL.6388,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6388,3,MPEX
CELL.6389,CELL.6389,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6389,3,MPEX
CELL.6390,CELL.6390,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6390,3,MPEX
CELL.6391,CELL.6391,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6391,10,SSTIN
CELL.6392,CELL.6392,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6392,2,CP
CELL.6393,CELL.6393,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6393,7,NPTXEX
CELL.6394,CELL.6394,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6394,13,DPEX
CELL.6395,CELL.6395,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6395,12,UnKnown
CELL.6396,CELL.6396,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6396,14,WNTEGC
CELL.6397,CELL.6397,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6397,2,CP
CELL.6398,CELL.6398,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6398,10,SSTIN
CELL.6399,CELL.6399,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6399,2,CP
CELL.6400,CELL.6400,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6400,11,VLMC
CELL.6401,CELL.6401,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,6401,16,NPYIN
CELL.6402,CELL.6402,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6402,3,MPEX
CELL.6404,CELL.6404,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6404,7,NPTXEX
CELL.6405,CELL.6405,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6405,7,NPTXEX
CELL.6406,CELL.6406,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6406,3,MPEX
CELL.6407,CELL.6407,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6407,3,MPEX
CELL.6408,CELL.6408,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6408,10,SSTIN
CELL.6411,CELL.6411,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6411,9,NPTXEX
CELL.6412,CELL.6412,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6412,2,MPEX
CELL.6415,CELL.6415,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6415,13,DPEX
CELL.6416,CELL.6416,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6416,13,DPEX
CELL.6417,CELL.6417,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6417,4,MCG
CELL.6418,CELL.6418,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6418,2,MPEX
CELL.6420,CELL.6420,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6420,3,WNTEGC
CELL.6422,CELL.6422,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6422,2,CP
CELL.6423,CELL.6423,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6423,10,SSTIN
CELL.6424,CELL.6424,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6424,2,CP
CELL.6426,CELL.6426,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6426,10,SSTIN
CELL.6428,CELL.6428,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6428,7,NPTXEX
CELL.6429,CELL.6429,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6429,7,NPTXEX
CELL.6430,CELL.6430,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6430,10,SSTIN
CELL.6431,CELL.6431,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6431,2,CP
CELL.6432,CELL.6432,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6432,3,MPEX
CELL.6433,CELL.6433,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6433,7,NPTXEX
CELL.6434,CELL.6434,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6434,3,MPEX
CELL.6435,CELL.6435,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6435,14,WNTEGC
CELL.6436,CELL.6436,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6436,10,SSTIN
CELL.6438,CELL.6438,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6438,2,CP
CELL.6440,CELL.6440,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6440,13,DPEX
CELL.6441,CELL.6441,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6441,2,CP
CELL.6442,CELL.6442,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6442,7,NPTXEX
CELL.6443,CELL.6443,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6443,14,WNTEGC
CELL.6444,CELL.6444,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6444,12,UnKnown
CELL.6445,CELL.6445,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6445,11,CP
CELL.6446,CELL.6446,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6446,5,SFRPEGC
CELL.6447,CELL.6447,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6447,4,MCG
CELL.6448,CELL.6448,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6448,7,NPTXEX
CELL.6449,CELL.6449,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6449,12,UnKnown
CELL.6450,CELL.6450,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6450,2,CP
CELL.6451,CELL.6451,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6451,3,MPEX
CELL.6452,CELL.6452,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6452,13,DPEX
CELL.6453,CELL.6453,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6453,13,DPEX
CELL.6454,CELL.6454,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6454,3,MPEX
CELL.6455,CELL.6455,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6455,3,MPEX
CELL.6457,CELL.6457,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6457,3,MPEX
CELL.6459,CELL.6459,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6459,11,VLMC
CELL.6460,CELL.6460,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6460,3,MPEX
CELL.6461,CELL.6461,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6461,3,MPEX
CELL.6462,CELL.6462,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6462,10,SSTIN
CELL.6463,CELL.6463,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6463,2,CP
CELL.6464,CELL.6464,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6464,3,MPEX
CELL.6465,CELL.6465,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6465,7,NPTXEX
CELL.6466,CELL.6466,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6466,5,SFRPEGC
CELL.6469,CELL.6469,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6469,6,DPEX
CELL.6471,CELL.6471,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6471,3,WNTEGC
CELL.6472,CELL.6472,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6472,14,WNTEGC
CELL.6473,CELL.6473,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6473,7,NPTXEX
CELL.6476,CELL.6476,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6476,3,MPEX
CELL.6477,CELL.6477,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6477,4,MCG
CELL.6478,CELL.6478,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6478,3,MPEX
CELL.6479,CELL.6479,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6479,3,MPEX
CELL.6481,CELL.6481,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6481,2,CP
CELL.6482,CELL.6482,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6482,2,CP
CELL.6483,CELL.6483,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6483,9,NPTXEX
CELL.6484,CELL.6484,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6484,3,MPEX
CELL.6485,CELL.6485,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6485,3,MPEX
CELL.6486,CELL.6486,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6486,2,CP
CELL.6487,CELL.6487,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6487,7,NPTXEX
CELL.6488,CELL.6488,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6488,7,NPTXEX
CELL.6493,CELL.6493,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6493,3,MPEX
CELL.6494,CELL.6494,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6494,7,NPTXEX
CELL.6495,CELL.6495,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6495,4,VLMC
CELL.6496,CELL.6496,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6496,13,DPEX
CELL.6499,CELL.6499,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6499,2,CP
CELL.6501,CELL.6501,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6501,13,DPEX
CELL.6502,CELL.6502,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6502,7,NPTXEX
CELL.6503,CELL.6503,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6503,7,NPTXEX
CELL.6504,CELL.6504,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6504,3,MPEX
CELL.6506,CELL.6506,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6506,2,MCG
CELL.6508,CELL.6508,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6508,14,WNTEGC
CELL.6510,CELL.6510,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6510,5,SFRPEGC
CELL.6511,CELL.6511,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6511,14,WNTEGC
CELL.6512,CELL.6512,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6512,3,MPEX
CELL.6514,CELL.6514,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6514,7,NPTXEX
CELL.6515,CELL.6515,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6515,9,NPTXEX
CELL.6516,CELL.6516,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6516,2,CP
CELL.6517,CELL.6517,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6517,3,MPEX
CELL.6518,CELL.6518,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6518,2,CP
CELL.6519,CELL.6519,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6519,1,MSN
CELL.6520,CELL.6520,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6520,7,NPTXEX
CELL.6521,CELL.6521,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6521,3,MPEX
CELL.6523,CELL.6523,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6523,10,SSTIN
CELL.6524,CELL.6524,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6524,7,NPTXEX
CELL.6525,CELL.6525,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6525,3,WNTEGC
CELL.6526,CELL.6526,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6526,3,MPEX
CELL.6527,CELL.6527,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6527,7,NPTXEX
CELL.6528,CELL.6528,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6528,12,VLMC
CELL.6529,CELL.6529,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6529,6,DPEX
CELL.6530,CELL.6530,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6530,3,MPEX
CELL.6532,CELL.6532,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6532,1,MSN
CELL.6533,CELL.6533,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6533,12,RIBEGC
CELL.6534,CELL.6534,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6534,11,CP
CELL.6536,CELL.6536,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6536,3,MPEX
CELL.6537,CELL.6537,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6537,2,CP
CELL.6538,CELL.6538,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6538,7,NPTXEX
CELL.6539,CELL.6539,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6539,13,DPEX
CELL.6540,CELL.6540,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6540,3,MPEX
CELL.6541,CELL.6541,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6541,2,CP
CELL.6542,CELL.6542,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6542,3,MPEX
CELL.6543,CELL.6543,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6543,3,MPEX
CELL.6544,CELL.6544,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6544,7,NPTXEX
CELL.6545,CELL.6545,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6545,7,NPTXEX
CELL.6546,CELL.6546,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6546,4,MCG
CELL.6547,CELL.6547,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6547,2,CP
CELL.6548,CELL.6548,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6548,3,MPEX
CELL.6550,CELL.6550,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6550,3,WNTEGC
CELL.6551,CELL.6551,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6551,7,NPTXEX
CELL.6552,CELL.6552,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6552,1,MSN
CELL.6554,CELL.6554,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6554,3,MPEX
CELL.6556,CELL.6556,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6556,3,MPEX
CELL.6557,CELL.6557,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6557,5,SFRPEGC
CELL.6560,CELL.6560,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6560,3,MPEX
CELL.6561,CELL.6561,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6561,7,NPTXEX
CELL.6562,CELL.6562,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6562,3,MPEX
CELL.6565,CELL.6565,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6565,5,SFRPEGC
CELL.6566,CELL.6566,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,6566,10,SSTIN
CELL.6567,CELL.6567,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6567,7,NPTXEX
CELL.6568,CELL.6568,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6568,2,CP
CELL.6570,CELL.6570,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6570,4,MCG
CELL.6571,CELL.6571,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6571,6,DPEX
CELL.6572,CELL.6572,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6572,10,SSTIN
CELL.6574,CELL.6574,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6574,7,NPTXEX
CELL.6575,CELL.6575,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6575,11,CP
CELL.6576,CELL.6576,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6576,7,NPTXEX
CELL.6578,CELL.6578,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6578,7,NPTXEX
CELL.6579,CELL.6579,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6579,13,DPEX
CELL.6580,CELL.6580,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6580,2,CP
CELL.6581,CELL.6581,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6581,11,CP
CELL.6583,CELL.6583,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6583,5,SFRPEGC
CELL.6584,CELL.6584,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6584,7,NPTXEX
CELL.6585,CELL.6585,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6585,3,MPEX
CELL.6590,CELL.6590,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6590,6,DPEX
CELL.6591,CELL.6591,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6591,2,CP
CELL.6592,CELL.6592,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6592,3,MPEX
CELL.6593,CELL.6593,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6593,2,CP
CELL.6594,CELL.6594,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6594,3,MPEX
CELL.6595,CELL.6595,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6595,7,NPTXEX
CELL.6596,CELL.6596,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6596,7,NPTXEX
CELL.6597,CELL.6597,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6597,4,MCG
CELL.6598,CELL.6598,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6598,5,SFRPEGC
CELL.6599,CELL.6599,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6599,3,MPEX
CELL.6600,CELL.6600,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6600,2,CP
CELL.6601,CELL.6601,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6601,10,SSTIN
CELL.6603,CELL.6603,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6603,2,CP
CELL.6604,CELL.6604,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6604,3,MPEX
CELL.6605,CELL.6605,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6605,7,NPTXEX
CELL.6607,CELL.6607,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6607,4,MCG
CELL.6608,CELL.6608,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6608,12,RIBEGC
CELL.6609,CELL.6609,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6609,3,MPEX
CELL.6615,CELL.6615,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6615,7,NPTXEX
CELL.6616,CELL.6616,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6616,4,MCG
CELL.6617,CELL.6617,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6617,2,CP
CELL.6619,CELL.6619,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6619,2,CP
CELL.6620,CELL.6620,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6620,7,NPTXEX
CELL.6621,CELL.6621,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6621,12,RIBEGC
CELL.6622,CELL.6622,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6622,3,MPEX
CELL.6624,CELL.6624,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6624,12,VLMC
CELL.6626,CELL.6626,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6626,3,MPEX
CELL.6627,CELL.6627,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6627,3,MPEX
CELL.6629,CELL.6629,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6629,10,SSTIN
CELL.6630,CELL.6630,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6630,7,NPTXEX
CELL.6631,CELL.6631,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6631,6,DPEX
CELL.6632,CELL.6632,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6632,10,SSTIN
CELL.6633,CELL.6633,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6633,5,SFRPEGC
CELL.6635,CELL.6635,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6635,3,MPEX
CELL.6636,CELL.6636,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6636,3,MPEX
CELL.6637,CELL.6637,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6637,3,MPEX
CELL.6638,CELL.6638,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6638,7,NPTXEX
CELL.6639,CELL.6639,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6639,7,NPTXEX
CELL.6640,CELL.6640,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6640,4,MCG
CELL.6642,CELL.6642,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6642,3,MPEX
CELL.6643,CELL.6643,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6643,3,MPEX
CELL.6644,CELL.6644,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6644,3,MPEX
CELL.6645,CELL.6645,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,6645,14,WNTEGC
CELL.6647,CELL.6647,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6647,3,MPEX
CELL.6648,CELL.6648,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6648,10,SSTIN
CELL.6649,CELL.6649,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6649,3,MPEX
CELL.6650,CELL.6650,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6650,3,MPEX
CELL.6651,CELL.6651,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6651,7,NPTXEX
CELL.6652,CELL.6652,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6652,3,MPEX
CELL.6653,CELL.6653,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6653,7,NPTXEX
CELL.6654,CELL.6654,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,6654,4,MCG
CELL.6655,CELL.6655,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,6655,11,CP
CELL.6656,CELL.6656,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,6656,7,NPTXEX
CELL.6657,CELL.6657,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,6657,3,MPEX
CELL.6658,CELL.6658,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6658,3,MPEX
CELL.6660,CELL.6660,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6660,3,MPEX
CELL.6662,CELL.6662,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,6662,3,MPEX
