,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,y_center,x_center,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.11006,CELL.11006,7,Injury_20DPI_rep2_SS200000147BL_B4,11006,2,11606.0,4022.0,uninj,D,NPTXEX,NPTXEX
CELL.11008,CELL.11008,0,Injury_20DPI_rep2_SS200000147BL_B4,11008,0,11414.0,4027.0,uninj,D,MSN,MSN
CELL.11009,CELL.11009,0,Injury_20DPI_rep2_SS200000147BL_B4,11009,2,11488.0,4024.0,uninj,D,NPTXEX,NPTXEX
CELL.11015,CELL.11015,2,Injury_20DPI_rep2_SS200000147BL_B4,11015,1,7111.0,4027.0,inj,V,DIPC,TLNBL
CELL.11016,CELL.11016,0,Injury_20DPI_rep2_SS200000147BL_B4,11016,1,11336.0,4024.0,uninj,D,DIPC,TLNBL
CELL.11017,CELL.11017,0,Injury_20DPI_rep2_SS200000147BL_B4,11017,0,6637.0,4025.0,inj,V,MSN,MSN
CELL.11018,CELL.11018,4,Injury_20DPI_rep2_SS200000147BL_B4,11018,14,10069.0,4025.0,uninj,D,SSTIN,SSTIN
CELL.11019,CELL.11019,1,Injury_20DPI_rep2_SS200000147BL_B4,11019,13,7769.0,4028.0,inj,V,NPYIN,NPYIN
CELL.11023,CELL.11023,2,Injury_20DPI_rep2_SS200000147BL_B4,11023,9,6838.0,4025.0,inj,V,VLMC,VLMC
CELL.11025,CELL.11025,7,Injury_20DPI_rep2_SS200000147BL_B4,11025,7,11742.0,4038.0,uninj,D,VLMC,VLMC
CELL.11029,CELL.11029,2,Injury_20DPI_rep2_SS200000147BL_B4,11029,12,11147.0,4032.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11030,CELL.11030,5,Injury_20DPI_rep2_SS200000147BL_B4,11030,9,5784.0,4043.0,inj,V,VLMC,VLMC
CELL.11031,CELL.11031,2,Injury_20DPI_rep2_SS200000147BL_B4,11031,9,6873.0,4033.0,inj,V,VLMC,VLMC
CELL.11034,CELL.11034,0,Injury_20DPI_rep2_SS200000147BL_B4,11034,0,6447.0,4032.0,inj,V,MSN,MSN
CELL.11036,CELL.11036,2,Injury_20DPI_rep2_SS200000147BL_B4,11036,1,11056.0,4016.0,uninj,D,DIPC,TLNBL
CELL.11037,CELL.11037,7,Injury_20DPI_rep2_SS200000147BL_B4,11037,2,11578.0,4031.0,uninj,D,NPTXEX,NPTXEX
CELL.11038,CELL.11038,5,Injury_20DPI_rep2_SS200000147BL_B4,11038,2,9451.0,4034.0,uninj,D,VLMC,VLMC
CELL.11040,CELL.11040,2,Injury_20DPI_rep2_SS200000147BL_B4,11040,1,11242.0,4035.0,uninj,D,WNTRGC,WNTEGC
CELL.11041,CELL.11041,0,Injury_20DPI_rep2_SS200000147BL_B4,11041,13,11460.0,4036.0,uninj,D,NPYIN,NPYIN
CELL.11043,CELL.11043,0,Injury_20DPI_rep2_SS200000147BL_B4,11043,0,6468.0,4033.0,inj,V,MSN,MSN
CELL.11044,CELL.11044,2,Injury_20DPI_rep2_SS200000147BL_B4,11044,1,6993.0,4032.0,inj,V,DIPC,TLNBL
CELL.11045,CELL.11045,2,Injury_20DPI_rep2_SS200000147BL_B4,11045,1,7039.0,4034.0,inj,V,DIPC,TLNBL
CELL.11046,CELL.11046,1,Injury_20DPI_rep2_SS200000147BL_B4,11046,4,8085.0,4041.0,inj,V,CMPN,CMPN
CELL.11048,CELL.11048,0,Injury_20DPI_rep2_SS200000147BL_B4,11048,7,6780.0,4037.0,inj,V,VLMC,VLMC
CELL.11049,CELL.11049,0,Injury_20DPI_rep2_SS200000147BL_B4,11049,0,11374.0,4036.0,uninj,D,MSN,MSN
CELL.11050,CELL.11050,6,Injury_20DPI_rep2_SS200000147BL_B4,11050,2,11851.0,4035.0,uninj,D,NPTXEX,NPTXEX
CELL.11052,CELL.11052,2,Injury_20DPI_rep2_SS200000147BL_B4,11052,7,6907.0,4042.0,inj,V,VLMC,VLMC
CELL.11053,CELL.11053,1,Injury_20DPI_rep2_SS200000147BL_B4,11053,13,7939.0,4036.0,inj,V,NPYIN,NPYIN
CELL.11054,CELL.11054,8,Injury_20DPI_rep2_SS200000147BL_B4,11054,6,10399.0,4043.0,uninj,D,WNTRGC,WNTEGC
CELL.11055,CELL.11055,6,Injury_20DPI_rep2_SS200000147BL_B4,11055,7,10797.0,4036.0,uninj,D,VLMC,VLMC
CELL.11056,CELL.11056,2,Injury_20DPI_rep2_SS200000147BL_B4,11056,1,11076.0,4035.0,uninj,D,DIPC,TLNBL
CELL.11057,CELL.11057,2,Injury_20DPI_rep2_SS200000147BL_B4,11057,1,11308.0,4042.0,uninj,D,DIPC,TLNBL
CELL.11058,CELL.11058,0,Injury_20DPI_rep2_SS200000147BL_B4,11058,0,6664.0,4036.0,inj,V,MSN,MSN
CELL.11059,CELL.11059,8,Injury_20DPI_rep2_SS200000147BL_B4,11059,6,7560.0,4042.0,inj,V,WNTRGC,WNTEGC
CELL.11060,CELL.11060,6,Injury_20DPI_rep2_SS200000147BL_B4,11060,2,8670.0,4039.0,inj,V,VLMC,VLMC
CELL.11061,CELL.11061,6,Injury_20DPI_rep2_SS200000147BL_B4,11061,7,9406.0,4037.0,uninj,D,VLMC,VLMC
CELL.11062,CELL.11062,2,Injury_20DPI_rep2_SS200000147BL_B4,11062,12,11103.0,4034.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11064,CELL.11064,5,Injury_20DPI_rep2_SS200000147BL_B4,11064,9,5817.0,4040.0,inj,V,VLMC,VLMC
CELL.11065,CELL.11065,0,Injury_20DPI_rep2_SS200000147BL_B4,11065,0,6613.0,4026.0,inj,V,MSN,MSN
CELL.11066,CELL.11066,8,Injury_20DPI_rep2_SS200000147BL_B4,11066,6,7599.0,4041.0,inj,V,WNTRGC,WNTEGC
CELL.11067,CELL.11067,4,Injury_20DPI_rep2_SS200000147BL_B4,11067,5,9524.0,4040.0,uninj,D,MPEX,MPEX
CELL.11068,CELL.11068,4,Injury_20DPI_rep2_SS200000147BL_B4,11068,18,10030.0,4040.0,uninj,D,MPIN,MPIN
CELL.11069,CELL.11069,3,Injury_20DPI_rep2_SS200000147BL_B4,11069,10,11550.0,4040.0,uninj,D,Striatum IN,MSN
CELL.11070,CELL.11070,7,Injury_20DPI_rep2_SS200000147BL_B4,11070,2,11637.0,4041.0,uninj,D,NPTXEX,NPTXEX
CELL.11072,CELL.11072,0,Injury_20DPI_rep2_SS200000147BL_B4,11072,0,6491.0,4037.0,inj,V,MSN,MSN
CELL.11073,CELL.11073,9,Injury_20DPI_rep2_SS200000147BL_B4,11073,3,6941.0,4038.0,inj,V,RIPC2,RIPC4
CELL.11074,CELL.11074,2,Injury_20DPI_rep2_SS200000147BL_B4,11074,1,7065.0,4047.0,inj,V,DIPC,TLNBL
CELL.11075,CELL.11075,8,Injury_20DPI_rep2_SS200000147BL_B4,11075,6,7668.0,4042.0,inj,V,WNTRGC,WNTEGC
CELL.11076,CELL.11076,1,Injury_20DPI_rep2_SS200000147BL_B4,11076,13,7918.0,4042.0,inj,V,NPYIN,NPYIN
CELL.11080,CELL.11080,0,Injury_20DPI_rep2_SS200000147BL_B4,11080,0,6413.0,4040.0,inj,V,MSN,MSN
CELL.11081,CELL.11081,0,Injury_20DPI_rep2_SS200000147BL_B4,11081,0,11394.0,4046.0,uninj,D,Immature Neuron-Wound,IMN
CELL.11082,CELL.11082,7,Injury_20DPI_rep2_SS200000147BL_B4,11082,2,11963.0,4043.0,uninj,D,NPTXEX,NPTXEX
CELL.11083,CELL.11083,0,Injury_20DPI_rep2_SS200000147BL_B4,11083,0,6721.0,4046.0,inj,V,MSN,MSN
CELL.11084,CELL.11084,0,Injury_20DPI_rep2_SS200000147BL_B4,11084,0,6242.0,4037.0,inj,V,MSN,MSN
CELL.11085,CELL.11085,6,Injury_20DPI_rep2_SS200000147BL_B4,11085,5,9768.0,4044.0,uninj,D,MPEX,MPEX
CELL.11087,CELL.11087,0,Injury_20DPI_rep2_SS200000147BL_B4,11087,0,11517.0,4044.0,uninj,D,Striatum IN,MSN
CELL.11091,CELL.11091,0,Injury_20DPI_rep2_SS200000147BL_B4,11091,0,6584.0,4044.0,inj,V,MSN,MSN
CELL.11092,CELL.11092,8,Injury_20DPI_rep2_SS200000147BL_B4,11092,6,7633.0,4045.0,inj,V,WNTRGC,WNTEGC
CELL.11093,CELL.11093,8,Injury_20DPI_rep2_SS200000147BL_B4,11093,6,7708.0,4046.0,inj,V,WNTRGC,WNTEGC
CELL.11094,CELL.11094,8,Injury_20DPI_rep2_SS200000147BL_B4,11094,6,10359.0,4044.0,uninj,D,WNTRGC,WNTEGC
CELL.11099,CELL.11099,0,Injury_20DPI_rep2_SS200000147BL_B4,11099,0,6696.0,4045.0,inj,V,MSN,MSN
CELL.11100,CELL.11100,0,Injury_20DPI_rep2_SS200000147BL_B4,11100,9,6808.0,4054.0,inj,V,VLMC,VLMC
CELL.11102,CELL.11102,0,Injury_20DPI_rep2_SS200000147BL_B4,11102,0,11426.0,4049.0,uninj,D,MSN,MSN
CELL.11103,CELL.11103,0,Injury_20DPI_rep2_SS200000147BL_B4,11103,7,6153.0,4048.0,inj,V,VLMC,VLMC
CELL.11105,CELL.11105,0,Injury_20DPI_rep2_SS200000147BL_B4,11105,10,6750.0,4051.0,inj,V,Striatum IN,MSN
CELL.11106,CELL.11106,4,Injury_20DPI_rep2_SS200000147BL_B4,11106,5,10332.0,4047.0,uninj,D,MPEX,MPEX
CELL.11107,CELL.11107,0,Injury_20DPI_rep2_SS200000147BL_B4,11107,0,11775.0,4050.0,uninj,D,MSN,MSN
CELL.11111,CELL.11111,0,Injury_20DPI_rep2_SS200000147BL_B4,11111,0,6209.0,4040.0,inj,V,MSN,MSN
CELL.11112,CELL.11112,2,Injury_20DPI_rep2_SS200000147BL_B4,11112,12,11210.0,4043.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11113,CELL.11113,2,Injury_20DPI_rep2_SS200000147BL_B4,11113,12,11267.0,4045.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11114,CELL.11114,7,Injury_20DPI_rep2_SS200000147BL_B4,11114,2,11666.0,4052.0,uninj,D,NPTXEX,NPTXEX
CELL.11115,CELL.11115,7,Injury_20DPI_rep2_SS200000147BL_B4,11115,7,11685.0,4050.0,uninj,D,VLMC,VLMC
CELL.11117,CELL.11117,5,Injury_20DPI_rep2_SS200000147BL_B4,11117,7,5949.0,4050.0,inj,V,VLMC,VLMC
CELL.11118,CELL.11118,0,Injury_20DPI_rep2_SS200000147BL_B4,11118,0,6529.0,4052.0,inj,V,MSN,MSN
CELL.11119,CELL.11119,5,Injury_20DPI_rep2_SS200000147BL_B4,11119,3,7133.0,4054.0,inj,V,RIPC2,RIPC4
CELL.11120,CELL.11120,8,Injury_20DPI_rep2_SS200000147BL_B4,11120,8,7735.0,4045.0,inj,V,Immature EX,TLNBL
CELL.11122,CELL.11122,6,Injury_20DPI_rep2_SS200000147BL_B4,11122,1,11180.0,4053.0,uninj,D,DIPC,TLNBL
CELL.11124,CELL.11124,4,Injury_20DPI_rep2_SS200000147BL_B4,11124,5,9606.0,4052.0,uninj,D,MPEX,MPEX
CELL.11125,CELL.11125,6,Injury_20DPI_rep2_SS200000147BL_B4,11125,7,10785.0,4059.0,uninj,D,VLMC,VLMC
CELL.11130,CELL.11130,0,Injury_20DPI_rep2_SS200000147BL_B4,11130,15,6278.0,4049.0,inj,V,OBNBL,OBNBL
CELL.11131,CELL.11131,0,Injury_20DPI_rep2_SS200000147BL_B4,11131,0,6435.0,4054.0,inj,V,MSN,MSN
CELL.11132,CELL.11132,0,Injury_20DPI_rep2_SS200000147BL_B4,11132,0,6469.0,4054.0,inj,V,MSN,MSN
CELL.11133,CELL.11133,2,Injury_20DPI_rep2_SS200000147BL_B4,11133,9,6859.0,4051.0,inj,V,VLMC,VLMC
CELL.11134,CELL.11134,2,Injury_20DPI_rep2_SS200000147BL_B4,11134,1,7023.0,4055.0,inj,V,DIPC,TLNBL
CELL.11135,CELL.11135,4,Injury_20DPI_rep2_SS200000147BL_B4,11135,5,10282.0,4057.0,uninj,D,MPEX,MPEX
CELL.11136,CELL.11136,6,Injury_20DPI_rep2_SS200000147BL_B4,11136,7,10827.0,4050.0,uninj,D,VLMC,VLMC
CELL.11137,CELL.11137,2,Injury_20DPI_rep2_SS200000147BL_B4,11137,12,11137.0,4055.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11139,CELL.11139,2,Injury_20DPI_rep2_SS200000147BL_B4,11139,1,7088.0,4055.0,inj,V,DIPC,TLNBL
CELL.11140,CELL.11140,6,Injury_20DPI_rep2_SS200000147BL_B4,11140,2,8194.0,4055.0,inj,V,NPTXEX,NPTXEX
CELL.11141,CELL.11141,5,Injury_20DPI_rep2_SS200000147BL_B4,11141,7,8885.0,4055.0,inj,V,VLMC,VLMC
CELL.11143,CELL.11143,7,Injury_20DPI_rep2_SS200000147BL_B4,11143,2,11637.0,4057.0,uninj,D,NPTXEX,NPTXEX
CELL.11144,CELL.11144,0,Injury_20DPI_rep2_SS200000147BL_B4,11144,0,6562.0,4054.0,inj,V,MSN,MSN
CELL.11145,CELL.11145,4,Injury_20DPI_rep2_SS200000147BL_B4,11145,5,9511.0,4056.0,uninj,D,MPEX,MPEX
CELL.11148,CELL.11148,6,Injury_20DPI_rep2_SS200000147BL_B4,11148,0,6316.0,4056.0,inj,V,MSN,MSN
CELL.11149,CELL.11149,0,Injury_20DPI_rep2_SS200000147BL_B4,11149,7,6780.0,4060.0,inj,V,VLMC,VLMC
CELL.11151,CELL.11151,0,Injury_20DPI_rep2_SS200000147BL_B4,11151,0,11561.0,4059.0,uninj,D,MSN,MSN
CELL.11152,CELL.11152,5,Injury_20DPI_rep2_SS200000147BL_B4,11152,2,10515.0,4056.0,uninj,D,VLMC,VLMC
CELL.11154,CELL.11154,0,Injury_20DPI_rep2_SS200000147BL_B4,11154,0,6617.0,4058.0,inj,V,MSN,MSN
CELL.11155,CELL.11155,8,Injury_20DPI_rep2_SS200000147BL_B4,11155,6,7542.0,4066.0,inj,V,WNTRGC,WNTEGC
CELL.11156,CELL.11156,4,Injury_20DPI_rep2_SS200000147BL_B4,11156,13,7775.0,4057.0,inj,V,NPYIN,NPYIN
CELL.11157,CELL.11157,0,Injury_20DPI_rep2_SS200000147BL_B4,11157,1,11344.0,4057.0,uninj,D,DIPC,TLNBL
CELL.11160,CELL.11160,0,Injury_20DPI_rep2_SS200000147BL_B4,11160,0,6668.0,4060.0,inj,V,MSN,MSN
CELL.11161,CELL.11161,2,Injury_20DPI_rep2_SS200000147BL_B4,11161,1,6968.0,4060.0,inj,V,DIPC,TLNBL
CELL.11162,CELL.11162,8,Injury_20DPI_rep2_SS200000147BL_B4,11162,6,7574.0,4061.0,inj,V,WNTRGC,WNTEGC
CELL.11165,CELL.11165,6,Injury_20DPI_rep2_SS200000147BL_B4,11165,2,7514.0,4053.0,inj,V,VLMC,VLMC
CELL.11166,CELL.11166,2,Injury_20DPI_rep2_SS200000147BL_B4,11166,12,11232.0,4059.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11170,CELL.11170,6,Injury_20DPI_rep2_SS200000147BL_B4,11170,7,6115.0,4065.0,inj,V,VLMC,VLMC
CELL.11171,CELL.11171,8,Injury_20DPI_rep2_SS200000147BL_B4,11171,6,7655.0,4065.0,inj,V,WNTRGC,WNTEGC
CELL.11172,CELL.11172,5,Injury_20DPI_rep2_SS200000147BL_B4,11172,9,5800.0,4064.0,inj,V,VLMC,VLMC
CELL.11173,CELL.11173,2,Injury_20DPI_rep2_SS200000147BL_B4,11173,12,6928.0,4069.0,inj,V,SFRPRGC,SFRPEGC
CELL.11174,CELL.11174,3,Injury_20DPI_rep2_SS200000147BL_B4,11174,10,11453.0,4067.0,uninj,D,Striatum IN,MSN
CELL.11175,CELL.11175,0,Injury_20DPI_rep2_SS200000147BL_B4,11175,10,11531.0,4065.0,uninj,D,Striatum IN,MSN
CELL.11176,CELL.11176,7,Injury_20DPI_rep2_SS200000147BL_B4,11176,7,11739.0,4063.0,uninj,D,VLMC,VLMC
CELL.11177,CELL.11177,0,Injury_20DPI_rep2_SS200000147BL_B4,11177,0,6358.0,4060.0,inj,V,MSN,MSN
CELL.11178,CELL.11178,4,Injury_20DPI_rep2_SS200000147BL_B4,11178,5,10192.0,4056.0,uninj,D,MPEX,MPEX
CELL.11179,CELL.11179,0,Injury_20DPI_rep2_SS200000147BL_B4,11179,15,11830.0,4067.0,uninj,D,OBNBL,OBNBL
CELL.11183,CELL.11183,0,Injury_20DPI_rep2_SS200000147BL_B4,11183,0,6587.0,4075.0,inj,V,MSN,MSN
CELL.11185,CELL.11185,4,Injury_20DPI_rep2_SS200000147BL_B4,11185,5,10067.0,4068.0,uninj,D,MPEX,MPEX
CELL.11186,CELL.11186,2,Injury_20DPI_rep2_SS200000147BL_B4,11186,12,11241.0,4080.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11188,CELL.11188,6,Injury_20DPI_rep2_SS200000147BL_B4,11188,7,5999.0,4070.0,inj,V,VLMC,VLMC
CELL.11189,CELL.11189,6,Injury_20DPI_rep2_SS200000147BL_B4,11189,13,8052.0,4072.0,inj,V,NPYIN,NPYIN
CELL.11190,CELL.11190,5,Injury_20DPI_rep2_SS200000147BL_B4,11190,2,10761.0,4072.0,uninj,D,VLMC,VLMC
CELL.11191,CELL.11191,0,Injury_20DPI_rep2_SS200000147BL_B4,11191,0,11500.0,4066.0,uninj,D,MSN,MSN
CELL.11193,CELL.11193,0,Injury_20DPI_rep2_SS200000147BL_B4,11193,0,6507.0,4071.0,inj,V,MSN,MSN
CELL.11194,CELL.11194,4,Injury_20DPI_rep2_SS200000147BL_B4,11194,14,8431.0,4072.0,inj,V,SSTIN,SSTIN
CELL.11196,CELL.11196,7,Injury_20DPI_rep2_SS200000147BL_B4,11196,7,11719.0,4072.0,uninj,D,VLMC,VLMC
CELL.11197,CELL.11197,0,Injury_20DPI_rep2_SS200000147BL_B4,11197,7,11760.0,4076.0,uninj,D,VLMC,VLMC
CELL.11198,CELL.11198,6,Injury_20DPI_rep2_SS200000147BL_B4,11198,7,9372.0,4059.0,uninj,D,VLMC,VLMC
CELL.11199,CELL.11199,8,Injury_20DPI_rep2_SS200000147BL_B4,11199,6,10359.0,4071.0,uninj,D,WNTRGC,WNTEGC
CELL.11202,CELL.11202,8,Injury_20DPI_rep2_SS200000147BL_B4,11202,3,7632.0,4076.0,inj,V,Immature Neuron-Wound,IMN
CELL.11203,CELL.11203,4,Injury_20DPI_rep2_SS200000147BL_B4,11203,14,7942.0,4068.0,inj,V,SSTIN,SSTIN
CELL.11204,CELL.11204,1,Injury_20DPI_rep2_SS200000147BL_B4,11204,4,8026.0,4075.0,inj,V,CMPN,CMPN
CELL.11206,CELL.11206,8,Injury_20DPI_rep2_SS200000147BL_B4,11206,6,10387.0,4072.0,uninj,D,WNTRGC,WNTEGC
CELL.11207,CELL.11207,0,Injury_20DPI_rep2_SS200000147BL_B4,11207,0,11373.0,4072.0,uninj,D,MSN,MSN
CELL.11209,CELL.11209,0,Injury_20DPI_rep2_SS200000147BL_B4,11209,15,6057.0,4074.0,inj,V,OBNBL,OBNBL
CELL.11210,CELL.11210,0,Injury_20DPI_rep2_SS200000147BL_B4,11210,0,6739.0,4073.0,inj,V,MSN,MSN
CELL.11211,CELL.11211,8,Injury_20DPI_rep2_SS200000147BL_B4,11211,6,7608.0,4070.0,inj,V,WNTRGC,WNTEGC
CELL.11212,CELL.11212,6,Injury_20DPI_rep2_SS200000147BL_B4,11212,2,10490.0,4074.0,uninj,D,VLMC,VLMC
CELL.11213,CELL.11213,2,Injury_20DPI_rep2_SS200000147BL_B4,11213,1,11185.0,4073.0,uninj,D,WNTRGC,WNTEGC
CELL.11214,CELL.11214,0,Injury_20DPI_rep2_SS200000147BL_B4,11214,0,6692.0,4073.0,inj,V,MSN,MSN
CELL.11215,CELL.11215,6,Injury_20DPI_rep2_SS200000147BL_B4,11215,18,7833.0,4075.0,inj,V,MPIN,MPIN
CELL.11216,CELL.11216,4,Injury_20DPI_rep2_SS200000147BL_B4,11216,7,9933.0,4073.0,uninj,D,VLMC,VLMC
CELL.11217,CELL.11217,7,Injury_20DPI_rep2_SS200000147BL_B4,11217,7,11682.0,4079.0,uninj,D,VLMC,VLMC
CELL.11219,CELL.11219,4,Injury_20DPI_rep2_SS200000147BL_B4,11219,5,8109.0,4078.0,inj,V,MPEX,MPEX
CELL.11222,CELL.11222,4,Injury_20DPI_rep2_SS200000147BL_B4,11222,5,9728.0,4078.0,uninj,D,MPEX,MPEX
CELL.11223,CELL.11223,5,Injury_20DPI_rep2_SS200000147BL_B4,11223,7,10800.0,4081.0,uninj,D,VLMC,VLMC
CELL.11224,CELL.11224,0,Injury_20DPI_rep2_SS200000147BL_B4,11224,3,11394.0,4083.0,uninj,D,Immature Neuron-Wound,IMN
CELL.11225,CELL.11225,0,Injury_20DPI_rep2_SS200000147BL_B4,11225,0,6713.0,4073.0,inj,V,MSN,MSN
CELL.11226,CELL.11226,4,Injury_20DPI_rep2_SS200000147BL_B4,11226,5,10278.0,4079.0,uninj,D,MPEX,MPEX
CELL.11227,CELL.11227,5,Injury_20DPI_rep2_SS200000147BL_B4,11227,2,10523.0,4083.0,uninj,D,VLMC,VLMC
CELL.11228,CELL.11228,0,Injury_20DPI_rep2_SS200000147BL_B4,11228,0,6456.0,4079.0,inj,V,MSN,MSN
CELL.11229,CELL.11229,2,Injury_20DPI_rep2_SS200000147BL_B4,11229,7,6886.0,4080.0,inj,V,VLMC,VLMC
CELL.11230,CELL.11230,2,Injury_20DPI_rep2_SS200000147BL_B4,11230,1,7043.0,4078.0,inj,V,DIPC,TLNBL
CELL.11231,CELL.11231,6,Injury_20DPI_rep2_SS200000147BL_B4,11231,10,8581.0,4087.0,inj,V,Striatum IN,MSN
CELL.11232,CELL.11232,2,Injury_20DPI_rep2_SS200000147BL_B4,11232,1,11312.0,4083.0,uninj,D,DIPC,TLNBL
CELL.11233,CELL.11233,7,Injury_20DPI_rep2_SS200000147BL_B4,11233,7,11652.0,4077.0,uninj,D,VLMC,VLMC
CELL.11236,CELL.11236,0,Injury_20DPI_rep2_SS200000147BL_B4,11236,0,6391.0,4074.0,inj,V,MSN,MSN
CELL.11237,CELL.11237,0,Injury_20DPI_rep2_SS200000147BL_B4,11237,0,6535.0,4080.0,inj,V,MSN,MSN
CELL.11238,CELL.11238,0,Injury_20DPI_rep2_SS200000147BL_B4,11238,0,6773.0,4086.0,inj,V,DIPC,TLNBL
CELL.11239,CELL.11239,2,Injury_20DPI_rep2_SS200000147BL_B4,11239,1,7088.0,4078.0,inj,V,DIPC,TLNBL
CELL.11240,CELL.11240,8,Injury_20DPI_rep2_SS200000147BL_B4,11240,6,7594.0,4086.0,inj,V,WNTRGC,WNTEGC
CELL.11241,CELL.11241,6,Injury_20DPI_rep2_SS200000147BL_B4,11241,5,9360.0,4078.0,uninj,D,MPEX,MPEX
CELL.11243,CELL.11243,2,Injury_20DPI_rep2_SS200000147BL_B4,11243,12,11112.0,4083.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11245,CELL.11245,0,Injury_20DPI_rep2_SS200000147BL_B4,11245,15,6295.0,4082.0,inj,V,OBNBL,OBNBL
CELL.11246,CELL.11246,0,Injury_20DPI_rep2_SS200000147BL_B4,11246,0,6418.0,4081.0,inj,V,MSN,MSN
CELL.11247,CELL.11247,2,Injury_20DPI_rep2_SS200000147BL_B4,11247,12,11147.0,4084.0,uninj,D,SFRPRGC,SFRPEGC
CELL.11249,CELL.11249,4,Injury_20DPI_rep2_SS200000147BL_B4,11249,14,10127.0,4087.0,uninj,D,SSTIN,SSTIN
CELL.11250,CELL.11250,0,Injury_20DPI_rep2_SS200000147BL_B4,11250,0,11421.0,4085.0,uninj,D,MSN,MSN
CELL.11251,CELL.11251,7,Injury_20DPI_rep2_SS200000147BL_B4,11251,2,11623.0,4085.0,uninj,D,NPTXEX,NPTXEX
CELL.11252,CELL.11252,7,Injury_20DPI_rep2_SS200000147BL_B4,11252,7,11783.0,4090.0,uninj,D,VLMC,VLMC
CELL.11255,CELL.11255,6,Injury_20DPI_rep2_SS200000147BL_B4,11255,5,9431.0,4088.0,uninj,D,MPEX,MPEX
CELL.11257,CELL.11257,0,Injury_20DPI_rep2_SS200000147BL_B4,11257,15,6185.0,4087.0,inj,V,OBNBL,OBNBL
CELL.11258,CELL.11258,2,Injury_20DPI_rep2_SS200000147BL_B4,11258,12,7015.0,4088.0,inj,V,SFRPRGC,SFRPEGC
CELL.11260,CELL.11260,3,Injury_20DPI_rep2_SS200000147BL_B4,11260,10,11580.0,4091.0,uninj,D,Striatum IN,MSN
CELL.11262,CELL.11262,0,Injury_20DPI_rep2_SS200000147BL_B4,11262,0,6561.0,4087.0,inj,V,MSN,MSN
CELL.11263,CELL.11263,0,Injury_20DPI_rep2_SS200000147BL_B4,11263,1,6802.0,4086.0,inj,V,DIPC,TLNBL
CELL.11264,CELL.11264,8,Injury_20DPI_rep2_SS200000147BL_B4,11264,6,10428.0,4091.0,uninj,D,WNTRGC,WNTEGC
CELL.11265,CELL.11265,0,Injury_20DPI_rep2_SS200000147BL_B4,11265,0,6480.0,4089.0,inj,V,MSN,MSN
CELL.11266,CELL.11266,0,Injury_20DPI_rep2_SS200000147BL_B4,11266,1,6832.0,4092.0,inj,V,DIPC,TLNBL
CELL.11267,CELL.11267,2,Injury_20DPI_rep2_SS200000147BL_B4,11267,1,11275.0,4091.0,uninj,D,DIPC,TLNBL
CELL.11268,CELL.11268,7,Injury_20DPI_rep2_SS200000147BL_B4,11268,13,11541.0,4087.0,uninj,D,NPYIN,NPYIN
CELL.11271,CELL.11271,4,Injury_20DPI_rep2_SS200000147BL_B4,11271,5,9864.0,4090.0,uninj,D,MPEX,MPEX
CELL.11272,CELL.11272,4,Injury_20DPI_rep2_SS200000147BL_B4,11272,5,10291.0,4092.0,uninj,D,MPEX,MPEX
CELL.11273,CELL.11273,5,Injury_20DPI_rep2_SS200000147BL_B4,11273,2,8894.0,4091.0,uninj,D,Immature Neuron-Wound,IMN
CELL.11276,CELL.11276,8,Injury_20DPI_rep2_SS200000147BL_B4,11276,6,7718.0,4085.0,inj,V,WNTRGC,WNTEGC
CELL.11280,CELL.11280,0,Injury_20DPI_rep2_SS200000147BL_B4,11280,0,6636.0,4085.0,inj,V,MSN,MSN
CELL.11281,CELL.11281,8,Injury_20DPI_rep2_SS200000147BL_B4,11281,6,7615.0,4094.0,inj,V,WNTRGC,WNTEGC
CELL.11282,CELL.11282,8,Injury_20DPI_rep2_SS200000147BL_B4,11282,6,7670.0,4085.0,inj,V,WNTRGC,WNTEGC
CELL.11283,CELL.11283,4,Injury_20DPI_rep2_SS200000147BL_B4,11283,5,10254.0,4091.0,uninj,D,MPEX,MPEX
CELL.11285,CELL.11285,5,Injury_20DPI_rep2_SS200000147BL_B4,11285,2,7318.0,4099.0,inj,V,NPTXEX,NPTXEX
CELL.11286,CELL.11286,6,Injury_20DPI_rep2_SS200000147BL_B4,11286,1,7748.0,4095.0,inj,V,DIPC,TLNBL
CELL.11289,CELL.11289,0,Injury_20DPI_rep2_SS200000147BL_B4,11289,15,6261.0,4095.0,inj,V,OBNBL,OBNBL
CELL.11290,CELL.11290,8,Injury_20DPI_rep2_SS200000147BL_B4,11290,6,10391.0,4096.0,uninj,D,WNTRGC,WNTEGC
CELL.11291,CELL.11291,5,Injury_20DPI_rep2_SS200000147BL_B4,11291,2,10508.0,4098.0,uninj,D,Immature Neuron-Wound,IMN
