,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,y_center,x_center,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.7723,CELL.7723,6,Injury_20DPI_rep3_SS200000147BL_B5,7723,5,4530.0,3951.0,inj,D,WNTRGC,WNTEGC
CELL.7724,CELL.7724,1,Injury_20DPI_rep3_SS200000147BL_B5,7724,3,4538.0,5072.0,inj,D,VLMC,VLMC
CELL.7725,CELL.7725,5,Injury_20DPI_rep3_SS200000147BL_B5,7725,8,4534.0,4381.0,inj,D,DPEX,DPEX
CELL.7727,CELL.7727,2,Injury_20DPI_rep3_SS200000147BL_B5,7727,9,4540.0,1403.0,inj,V,CMPN,CMPN
CELL.7728,CELL.7728,2,Injury_20DPI_rep3_SS200000147BL_B5,7728,9,4535.0,1494.0,inj,V,CMPN,CMPN
CELL.7729,CELL.7729,6,Injury_20DPI_rep3_SS200000147BL_B5,7729,6,4543.0,3593.0,inj,D,RIPC2,RIPC4
CELL.7730,CELL.7730,4,Injury_20DPI_rep3_SS200000147BL_B5,7730,4,4540.0,2910.0,inj,V,MPEX,MPEX
CELL.7731,CELL.7731,8,Injury_20DPI_rep3_SS200000147BL_B5,7731,6,4539.0,3652.0,inj,D,RIPC2,RIPC4
CELL.7732,CELL.7732,6,Injury_20DPI_rep3_SS200000147BL_B5,7732,5,4540.0,4048.0,inj,D,WNTRGC,WNTEGC
CELL.7734,CELL.7734,6,Injury_20DPI_rep3_SS200000147BL_B5,7734,5,4537.0,3369.0,inj,D,WNTRGC,WNTEGC
CELL.7735,CELL.7735,6,Injury_20DPI_rep3_SS200000147BL_B5,7735,5,4536.0,3992.0,inj,D,WNTRGC,WNTEGC
CELL.7736,CELL.7736,3,Injury_20DPI_rep3_SS200000147BL_B5,7736,1,4540.0,1946.0,inj,V,SFRPRGC,SFRPEGC
CELL.7737,CELL.7737,3,Injury_20DPI_rep3_SS200000147BL_B5,7737,1,4537.0,2063.0,inj,V,DIPC,TLNBL
CELL.7738,CELL.7738,2,Injury_20DPI_rep3_SS200000147BL_B5,7738,7,4545.0,1565.0,inj,V,CMPN,CMPN
CELL.7739,CELL.7739,2,Injury_20DPI_rep3_SS200000147BL_B5,7739,7,4541.0,1727.0,inj,V,CMPN,CMPN
CELL.7740,CELL.7740,2,Injury_20DPI_rep3_SS200000147BL_B5,7740,1,4546.0,1801.0,inj,V,DIPC,TLNBL
CELL.7741,CELL.7741,3,Injury_20DPI_rep3_SS200000147BL_B5,7741,5,4543.0,2174.0,inj,V,WNTRGC,WNTEGC
CELL.7742,CELL.7742,6,Injury_20DPI_rep3_SS200000147BL_B5,7742,5,4545.0,3233.0,inj,D,WNTRGC,WNTEGC
CELL.7743,CELL.7743,2,Injury_20DPI_rep3_SS200000147BL_B5,7743,7,4543.0,1305.0,inj,V,CMPN,CMPN
CELL.7744,CELL.7744,2,Injury_20DPI_rep3_SS200000147BL_B5,7744,7,4539.0,1926.0,inj,V,CMPN,CMPN
CELL.7745,CELL.7745,4,Injury_20DPI_rep3_SS200000147BL_B5,7745,4,4547.0,3087.0,inj,D,MPEX,MPEX
CELL.7746,CELL.7746,5,Injury_20DPI_rep3_SS200000147BL_B5,7746,8,4544.0,4668.0,inj,D,DPEX,DPEX
CELL.7747,CELL.7747,6,Injury_20DPI_rep3_SS200000147BL_B5,7747,8,4551.0,3208.0,inj,D,DPEX,DPEX
CELL.7748,CELL.7748,6,Injury_20DPI_rep3_SS200000147BL_B5,7748,5,4545.0,4023.0,inj,D,WNTRGC,WNTEGC
CELL.7749,CELL.7749,6,Injury_20DPI_rep3_SS200000147BL_B5,7749,5,4543.0,2274.0,inj,V,WNTRGC,WNTEGC
CELL.7750,CELL.7750,6,Injury_20DPI_rep3_SS200000147BL_B5,7750,5,4554.0,3335.0,inj,D,WNTRGC,WNTEGC
CELL.7751,CELL.7751,6,Injury_20DPI_rep3_SS200000147BL_B5,7751,1,4547.0,3534.0,inj,D,DIPC,TLNBL
CELL.7752,CELL.7752,3,Injury_20DPI_rep3_SS200000147BL_B5,7752,1,4546.0,1973.0,inj,V,SFRPRGC,SFRPEGC
CELL.7753,CELL.7753,6,Injury_20DPI_rep3_SS200000147BL_B5,7753,5,4540.0,2236.0,inj,V,WNTRGC,WNTEGC
CELL.7754,CELL.7754,4,Injury_20DPI_rep3_SS200000147BL_B5,7754,4,4549.0,2671.0,inj,V,MPEX,MPEX
CELL.7755,CELL.7755,4,Injury_20DPI_rep3_SS200000147BL_B5,7755,4,4550.0,2710.0,inj,V,MPEX,MPEX
CELL.7756,CELL.7756,4,Injury_20DPI_rep3_SS200000147BL_B5,7756,4,4550.0,2836.0,inj,V,MPEX,MPEX
CELL.7757,CELL.7757,4,Injury_20DPI_rep3_SS200000147BL_B5,7757,8,4549.0,3105.0,inj,D,DPEX,DPEX
CELL.7758,CELL.7758,1,Injury_20DPI_rep3_SS200000147BL_B5,7758,11,4544.0,362.0,inj,V,VLMC,VLMC
CELL.7759,CELL.7759,2,Injury_20DPI_rep3_SS200000147BL_B5,7759,7,4547.0,1428.0,inj,V,CMPN,CMPN
CELL.7760,CELL.7760,6,Injury_20DPI_rep3_SS200000147BL_B5,7760,13,4555.0,3045.0,inj,D,Immature Neuron-Wound,IMN
CELL.7761,CELL.7761,2,Injury_20DPI_rep3_SS200000147BL_B5,7761,7,4541.0,1870.0,inj,V,CMPN,CMPN
CELL.7762,CELL.7762,4,Injury_20DPI_rep3_SS200000147BL_B5,7762,4,4550.0,2795.0,inj,V,MPEX,MPEX
CELL.7763,CELL.7763,6,Injury_20DPI_rep3_SS200000147BL_B5,7763,5,4552.0,3274.0,inj,D,WNTRGC,WNTEGC
CELL.7764,CELL.7764,6,Injury_20DPI_rep3_SS200000147BL_B5,7764,5,4550.0,3860.0,inj,D,WNTRGC,WNTEGC
CELL.7765,CELL.7765,6,Injury_20DPI_rep3_SS200000147BL_B5,7765,5,4552.0,4280.0,inj,D,WNTRGC,WNTEGC
CELL.7766,CELL.7766,2,Injury_20DPI_rep3_SS200000147BL_B5,7766,9,4549.0,1364.0,inj,V,CMPN,CMPN
CELL.7767,CELL.7767,5,Injury_20DPI_rep3_SS200000147BL_B5,7767,8,4550.0,4468.0,inj,D,DPEX,DPEX
CELL.7768,CELL.7768,6,Injury_20DPI_rep3_SS200000147BL_B5,7768,5,4551.0,3448.0,inj,D,WNTRGC,WNTEGC
CELL.7769,CELL.7769,6,Injury_20DPI_rep3_SS200000147BL_B5,7769,5,4550.0,4082.0,inj,D,WNTRGC,WNTEGC
CELL.7771,CELL.7771,6,Injury_20DPI_rep3_SS200000147BL_B5,7771,5,4551.0,2434.0,inj,V,WNTRGC,WNTEGC
CELL.7772,CELL.7772,6,Injury_20DPI_rep3_SS200000147BL_B5,7772,5,4557.0,4134.0,inj,D,WNTRGC,WNTEGC
CELL.7773,CELL.7773,5,Injury_20DPI_rep3_SS200000147BL_B5,7773,8,4551.0,4359.0,inj,D,DPEX,DPEX
CELL.7774,CELL.7774,5,Injury_20DPI_rep3_SS200000147BL_B5,7774,8,4551.0,4552.0,inj,D,DPEX,DPEX
CELL.7775,CELL.7775,2,Injury_20DPI_rep3_SS200000147BL_B5,7775,9,4556.0,1127.0,inj,V,CMPN,CMPN
CELL.7776,CELL.7776,2,Injury_20DPI_rep3_SS200000147BL_B5,7776,9,4554.0,1266.0,inj,V,CMPN,CMPN
CELL.7777,CELL.7777,3,Injury_20DPI_rep3_SS200000147BL_B5,7777,1,4559.0,2017.0,inj,V,SFRPRGC,SFRPEGC
CELL.7778,CELL.7778,3,Injury_20DPI_rep3_SS200000147BL_B5,7778,5,4555.0,3905.0,inj,D,WNTRGC,WNTEGC
CELL.7779,CELL.7779,1,Injury_20DPI_rep3_SS200000147BL_B5,7779,3,4553.0,5207.0,inj,D,VLMC,VLMC
CELL.7780,CELL.7780,5,Injury_20DPI_rep3_SS200000147BL_B5,7780,8,4556.0,4509.0,inj,D,DPEX,DPEX
CELL.7781,CELL.7781,3,Injury_20DPI_rep3_SS200000147BL_B5,7781,5,4547.0,2116.0,inj,V,WNTRGC,WNTEGC
CELL.7782,CELL.7782,6,Injury_20DPI_rep3_SS200000147BL_B5,7782,8,4555.0,3507.0,inj,D,DPEX,DPEX
CELL.7783,CELL.7783,6,Injury_20DPI_rep3_SS200000147BL_B5,7783,6,4557.0,3676.0,inj,D,RIPC2,RIPC4
CELL.7784,CELL.7784,5,Injury_20DPI_rep3_SS200000147BL_B5,7784,8,4565.0,4441.0,inj,D,DPEX,DPEX
CELL.7786,CELL.7786,6,Injury_20DPI_rep3_SS200000147BL_B5,7786,4,4556.0,2860.0,inj,V,MPEX,MPEX
CELL.7787,CELL.7787,6,Injury_20DPI_rep3_SS200000147BL_B5,7787,5,4555.0,3955.0,inj,D,WNTRGC,WNTEGC
CELL.7788,CELL.7788,5,Injury_20DPI_rep3_SS200000147BL_B5,7788,8,4562.0,4694.0,inj,D,DPEX,DPEX
CELL.7789,CELL.7789,6,Injury_20DPI_rep3_SS200000147BL_B5,7789,5,4558.0,4222.0,inj,D,WNTRGC,WNTEGC
CELL.7790,CELL.7790,6,Injury_20DPI_rep3_SS200000147BL_B5,7790,5,4557.0,2204.0,inj,V,WNTRGC,WNTEGC
CELL.7791,CELL.7791,6,Injury_20DPI_rep3_SS200000147BL_B5,7791,5,4564.0,2966.0,inj,D,WNTRGC,WNTEGC
CELL.7792,CELL.7792,5,Injury_20DPI_rep3_SS200000147BL_B5,7792,8,4558.0,4332.0,inj,D,DPEX,DPEX
CELL.7793,CELL.7793,1,Injury_20DPI_rep3_SS200000147BL_B5,7793,7,4559.0,1474.0,inj,V,CMPN,CMPN
CELL.7794,CELL.7794,2,Injury_20DPI_rep3_SS200000147BL_B5,7794,7,4560.0,1612.0,inj,V,CMPN,CMPN
CELL.7795,CELL.7795,2,Injury_20DPI_rep3_SS200000147BL_B5,7795,7,4569.0,1740.0,inj,V,CMPN,CMPN
CELL.7796,CELL.7796,4,Injury_20DPI_rep3_SS200000147BL_B5,7796,12,4561.0,2610.0,inj,V,MPIN,MPIN
CELL.7797,CELL.7797,6,Injury_20DPI_rep3_SS200000147BL_B5,7797,5,4560.0,3472.0,inj,D,WNTRGC,WNTEGC
CELL.7798,CELL.7798,6,Injury_20DPI_rep3_SS200000147BL_B5,7798,5,4563.0,3561.0,inj,D,WNTRGC,WNTEGC
CELL.7799,CELL.7799,2,Injury_20DPI_rep3_SS200000147BL_B5,7799,3,4563.0,1513.0,inj,V,VLMC,VLMC
CELL.7800,CELL.7800,2,Injury_20DPI_rep3_SS200000147BL_B5,7800,7,4566.0,1654.0,inj,V,CMPN,CMPN
CELL.7801,CELL.7801,6,Injury_20DPI_rep3_SS200000147BL_B5,7801,5,4559.0,2377.0,inj,V,WNTRGC,WNTEGC
CELL.7802,CELL.7802,6,Injury_20DPI_rep3_SS200000147BL_B5,7802,5,4567.0,3008.0,inj,D,WNTRGC,WNTEGC
CELL.7804,CELL.7804,2,Injury_20DPI_rep3_SS200000147BL_B5,7804,7,4561.0,1332.0,inj,V,CMPN,CMPN
CELL.7805,CELL.7805,6,Injury_20DPI_rep3_SS200000147BL_B5,7805,5,4565.0,3821.0,inj,D,WNTRGC,WNTEGC
CELL.7806,CELL.7806,2,Injury_20DPI_rep3_SS200000147BL_B5,7806,9,4565.0,1065.0,inj,V,NPYIN,NPYIN
CELL.7807,CELL.7807,2,Injury_20DPI_rep3_SS200000147BL_B5,7807,9,4565.0,1288.0,inj,V,CMPN,CMPN
CELL.7808,CELL.7808,6,Injury_20DPI_rep3_SS200000147BL_B5,7808,5,4564.0,4055.0,inj,D,WNTRGC,WNTEGC
CELL.7809,CELL.7809,6,Injury_20DPI_rep3_SS200000147BL_B5,7809,5,4563.0,4106.0,inj,D,WNTRGC,WNTEGC
CELL.7810,CELL.7810,6,Injury_20DPI_rep3_SS200000147BL_B5,7810,5,4557.0,4203.0,inj,D,WNTRGC,WNTEGC
CELL.7811,CELL.7811,2,Injury_20DPI_rep3_SS200000147BL_B5,7811,7,4575.0,1896.0,inj,V,CMPN,CMPN
CELL.7812,CELL.7812,4,Injury_20DPI_rep3_SS200000147BL_B5,7812,5,4566.0,2774.0,inj,V,WNTRGC,WNTEGC
CELL.7813,CELL.7813,6,Injury_20DPI_rep3_SS200000147BL_B5,7813,5,4566.0,3402.0,inj,D,WNTRGC,WNTEGC
CELL.7814,CELL.7814,6,Injury_20DPI_rep3_SS200000147BL_B5,7814,5,4557.0,3626.0,inj,D,WNTRGC,WNTEGC
CELL.7815,CELL.7815,5,Injury_20DPI_rep3_SS200000147BL_B5,7815,8,4557.0,4411.0,inj,D,DPEX,DPEX
CELL.7816,CELL.7816,6,Injury_20DPI_rep3_SS200000147BL_B5,7816,5,4561.0,3027.0,inj,D,WNTRGC,WNTEGC
CELL.7817,CELL.7817,6,Injury_20DPI_rep3_SS200000147BL_B5,7817,5,4560.0,3710.0,inj,D,WNTRGC,WNTEGC
CELL.7818,CELL.7818,6,Injury_20DPI_rep3_SS200000147BL_B5,7818,8,4570.0,2923.0,inj,V,DPEX,DPEX
CELL.7819,CELL.7819,6,Injury_20DPI_rep3_SS200000147BL_B5,7819,5,4571.0,3150.0,inj,D,WNTRGC,WNTEGC
CELL.7820,CELL.7820,6,Injury_20DPI_rep3_SS200000147BL_B5,7820,5,4573.0,3173.0,inj,D,WNTRGC,WNTEGC
CELL.7821,CELL.7821,6,Injury_20DPI_rep3_SS200000147BL_B5,7821,5,4564.0,3301.0,inj,D,WNTRGC,WNTEGC
CELL.7822,CELL.7822,2,Injury_20DPI_rep3_SS200000147BL_B5,7822,7,4576.0,1187.0,inj,V,CMPN,CMPN
CELL.7823,CELL.7823,6,Injury_20DPI_rep3_SS200000147BL_B5,7823,5,4568.0,2987.0,inj,D,WNTRGC,WNTEGC
CELL.7824,CELL.7824,2,Injury_20DPI_rep3_SS200000147BL_B5,7824,7,4569.0,1866.0,inj,V,CMPN,CMPN
CELL.7825,CELL.7825,3,Injury_20DPI_rep3_SS200000147BL_B5,7825,1,4570.0,1973.0,inj,V,SFRPRGC,SFRPEGC
CELL.7826,CELL.7826,3,Injury_20DPI_rep3_SS200000147BL_B5,7826,1,4567.0,2078.0,inj,V,SFRPRGC,SFRPEGC
CELL.7827,CELL.7827,6,Injury_20DPI_rep3_SS200000147BL_B5,7827,5,4552.0,2493.0,inj,V,WNTRGC,WNTEGC
CELL.7828,CELL.7828,6,Injury_20DPI_rep3_SS200000147BL_B5,7828,5,4575.0,2547.0,inj,V,WNTRGC,WNTEGC
CELL.7829,CELL.7829,6,Injury_20DPI_rep3_SS200000147BL_B5,7829,5,4570.0,3744.0,inj,D,WNTRGC,WNTEGC
CELL.7830,CELL.7830,5,Injury_20DPI_rep3_SS200000147BL_B5,7830,8,4576.0,4643.0,inj,D,DPEX,DPEX
CELL.7831,CELL.7831,4,Injury_20DPI_rep3_SS200000147BL_B5,7831,4,4568.0,2650.0,inj,V,MPEX,MPEX
CELL.7832,CELL.7832,6,Injury_20DPI_rep3_SS200000147BL_B5,7832,5,4573.0,2706.0,inj,V,WNTRGC,WNTEGC
CELL.7833,CELL.7833,6,Injury_20DPI_rep3_SS200000147BL_B5,7833,5,4571.0,3541.0,inj,D,WNTRGC,WNTEGC
CELL.7834,CELL.7834,6,Injury_20DPI_rep3_SS200000147BL_B5,7834,5,4567.0,4016.0,inj,D,WNTRGC,WNTEGC
CELL.7835,CELL.7835,2,Injury_20DPI_rep3_SS200000147BL_B5,7835,9,4573.0,1689.0,inj,V,NPYIN,NPYIN
CELL.7836,CELL.7836,6,Injury_20DPI_rep3_SS200000147BL_B5,7836,5,4565.0,2462.0,inj,V,WNTRGC,WNTEGC
CELL.7837,CELL.7837,6,Injury_20DPI_rep3_SS200000147BL_B5,7837,5,4569.0,3968.0,inj,D,WNTRGC,WNTEGC
CELL.7838,CELL.7838,6,Injury_20DPI_rep3_SS200000147BL_B5,7838,5,4573.0,4167.0,inj,D,WNTRGC,WNTEGC
CELL.7839,CELL.7839,1,Injury_20DPI_rep3_SS200000147BL_B5,7839,3,4572.0,774.0,inj,V,VLMC,VLMC
CELL.7840,CELL.7840,2,Injury_20DPI_rep3_SS200000147BL_B5,7840,11,4572.0,1540.0,inj,V,VLMC,VLMC
CELL.7841,CELL.7841,6,Injury_20DPI_rep3_SS200000147BL_B5,7841,5,4578.0,2247.0,inj,V,WNTRGC,WNTEGC
CELL.7842,CELL.7842,6,Injury_20DPI_rep3_SS200000147BL_B5,7842,5,4569.0,3375.0,inj,D,WNTRGC,WNTEGC
CELL.7843,CELL.7843,3,Injury_20DPI_rep3_SS200000147BL_B5,7843,1,4581.0,2053.0,inj,V,SFRPRGC,SFRPEGC
CELL.7844,CELL.7844,3,Injury_20DPI_rep3_SS200000147BL_B5,7844,1,4570.0,2177.0,inj,V,SFRPRGC,SFRPEGC
CELL.7845,CELL.7845,4,Injury_20DPI_rep3_SS200000147BL_B5,7845,5,4567.0,2732.0,inj,V,WNTRGC,WNTEGC
CELL.7846,CELL.7846,3,Injury_20DPI_rep3_SS200000147BL_B5,7846,1,4572.0,1806.0,inj,V,SFRPRGC,SFRPEGC
CELL.7847,CELL.7847,6,Injury_20DPI_rep3_SS200000147BL_B5,7847,5,4570.0,3060.0,inj,D,WNTRGC,WNTEGC
CELL.7848,CELL.7848,6,Injury_20DPI_rep3_SS200000147BL_B5,7848,5,4579.0,3091.0,inj,D,WNTRGC,WNTEGC
CELL.7849,CELL.7849,6,Injury_20DPI_rep3_SS200000147BL_B5,7849,5,4577.0,3122.0,inj,D,WNTRGC,WNTEGC
CELL.7850,CELL.7850,6,Injury_20DPI_rep3_SS200000147BL_B5,7850,5,4578.0,4323.0,inj,D,WNTRGC,WNTEGC
CELL.7851,CELL.7851,5,Injury_20DPI_rep3_SS200000147BL_B5,7851,8,4575.0,4616.0,inj,D,DPEX,DPEX
CELL.7852,CELL.7852,6,Injury_20DPI_rep3_SS200000147BL_B5,7852,5,4568.0,2294.0,inj,V,WNTRGC,WNTEGC
CELL.7853,CELL.7853,3,Injury_20DPI_rep3_SS200000147BL_B5,7853,5,4572.0,3875.0,inj,D,WNTRGC,WNTEGC
CELL.7854,CELL.7854,6,Injury_20DPI_rep3_SS200000147BL_B5,7854,5,4571.0,4296.0,inj,D,WNTRGC,WNTEGC
CELL.7856,CELL.7856,3,Injury_20DPI_rep3_SS200000147BL_B5,7856,1,4583.0,2099.0,inj,V,SFRPRGC,SFRPEGC
CELL.7857,CELL.7857,6,Injury_20DPI_rep3_SS200000147BL_B5,7857,5,4579.0,2325.0,inj,V,WNTRGC,WNTEGC
CELL.7858,CELL.7858,6,Injury_20DPI_rep3_SS200000147BL_B5,7858,5,4575.0,2412.0,inj,V,WNTRGC,WNTEGC
CELL.7859,CELL.7859,6,Injury_20DPI_rep3_SS200000147BL_B5,7859,8,4586.0,2888.0,inj,V,DPEX,DPEX
CELL.7860,CELL.7860,6,Injury_20DPI_rep3_SS200000147BL_B5,7860,5,4578.0,3271.0,inj,D,WNTRGC,WNTEGC
CELL.7861,CELL.7861,5,Injury_20DPI_rep3_SS200000147BL_B5,7861,12,4577.0,4572.0,inj,D,MPIN,MPIN
CELL.7862,CELL.7862,5,Injury_20DPI_rep3_SS200000147BL_B5,7862,8,4570.0,4757.0,inj,D,DPEX,DPEX
CELL.7863,CELL.7863,2,Injury_20DPI_rep3_SS200000147BL_B5,7863,9,4584.0,1112.0,inj,V,CMPN,CMPN
CELL.7864,CELL.7864,6,Injury_20DPI_rep3_SS200000147BL_B5,7864,5,4580.0,3220.0,inj,D,WNTRGC,WNTEGC
CELL.7865,CELL.7865,6,Injury_20DPI_rep3_SS200000147BL_B5,7865,5,4578.0,3944.0,inj,D,WNTRGC,WNTEGC
CELL.7866,CELL.7866,2,Injury_20DPI_rep3_SS200000147BL_B5,7866,7,4583.0,1369.0,inj,V,CMPN,CMPN
CELL.7867,CELL.7867,4,Injury_20DPI_rep3_SS200000147BL_B5,7867,4,4579.0,2673.0,inj,V,MPEX,MPEX
CELL.7868,CELL.7868,6,Injury_20DPI_rep3_SS200000147BL_B5,7868,5,4581.0,3503.0,inj,D,WNTRGC,WNTEGC
CELL.7869,CELL.7869,6,Injury_20DPI_rep3_SS200000147BL_B5,7869,5,4576.0,3987.0,inj,D,WNTRGC,WNTEGC
CELL.7870,CELL.7870,6,Injury_20DPI_rep3_SS200000147BL_B5,7870,5,4583.0,4275.0,inj,D,WNTRGC,WNTEGC
CELL.7871,CELL.7871,5,Injury_20DPI_rep3_SS200000147BL_B5,7871,8,4578.0,4676.0,inj,D,DPEX,DPEX
CELL.7872,CELL.7872,6,Injury_20DPI_rep3_SS200000147BL_B5,7872,6,4576.0,3577.0,inj,D,RIPC2,RIPC4
CELL.7873,CELL.7873,6,Injury_20DPI_rep3_SS200000147BL_B5,7873,5,4583.0,3026.0,inj,D,WNTRGC,WNTEGC
CELL.7874,CELL.7874,1,Injury_20DPI_rep3_SS200000147BL_B5,7874,3,4578.0,5217.0,inj,D,VLMC,VLMC
CELL.7876,CELL.7876,6,Injury_20DPI_rep3_SS200000147BL_B5,7876,5,4580.0,2141.0,inj,V,WNTRGC,WNTEGC
CELL.7877,CELL.7877,6,Injury_20DPI_rep3_SS200000147BL_B5,7877,5,4585.0,3606.0,inj,D,WNTRGC,WNTEGC
CELL.7878,CELL.7878,6,Injury_20DPI_rep3_SS200000147BL_B5,7878,5,4585.0,4092.0,inj,D,WNTRGC,WNTEGC
CELL.7879,CELL.7879,5,Injury_20DPI_rep3_SS200000147BL_B5,7879,5,4586.0,4369.0,inj,D,WNTRGC,WNTEGC
CELL.7880,CELL.7880,1,Injury_20DPI_rep3_SS200000147BL_B5,7880,3,4584.0,5152.0,inj,D,VLMC,VLMC
CELL.7881,CELL.7881,2,Injury_20DPI_rep3_SS200000147BL_B5,7881,7,4582.0,1163.0,inj,V,CMPN,CMPN
CELL.7882,CELL.7882,3,Injury_20DPI_rep3_SS200000147BL_B5,7882,1,4581.0,1838.0,inj,V,SFRPRGC,SFRPEGC
CELL.7883,CELL.7883,2,Injury_20DPI_rep3_SS200000147BL_B5,7883,7,4583.0,1425.0,inj,V,CMPN,CMPN
CELL.7884,CELL.7884,2,Injury_20DPI_rep3_SS200000147BL_B5,7884,7,4583.0,1496.0,inj,V,CMPN,CMPN
CELL.7885,CELL.7885,4,Injury_20DPI_rep3_SS200000147BL_B5,7885,4,4583.0,2569.0,inj,V,MPEX,MPEX
CELL.7886,CELL.7886,3,Injury_20DPI_rep3_SS200000147BL_B5,7886,1,4592.0,3888.0,inj,D,DIPC,TLNBL
CELL.7887,CELL.7887,5,Injury_20DPI_rep3_SS200000147BL_B5,7887,8,4581.0,4720.0,inj,D,DPEX,DPEX
CELL.7888,CELL.7888,2,Injury_20DPI_rep3_SS200000147BL_B5,7888,7,4586.0,1212.0,inj,V,CMPN,CMPN
CELL.7889,CELL.7889,3,Injury_20DPI_rep3_SS200000147BL_B5,7889,5,4583.0,4138.0,inj,D,WNTRGC,WNTEGC
CELL.7890,CELL.7890,5,Injury_20DPI_rep3_SS200000147BL_B5,7890,12,4588.0,4556.0,inj,D,MPIN,MPIN
CELL.7891,CELL.7891,1,Injury_20DPI_rep3_SS200000147BL_B5,7891,3,4585.0,1620.0,inj,V,VLMC,VLMC
CELL.7892,CELL.7892,2,Injury_20DPI_rep3_SS200000147BL_B5,7892,7,4583.0,1720.0,inj,V,CMPN,CMPN
CELL.7893,CELL.7893,6,Injury_20DPI_rep3_SS200000147BL_B5,7893,5,4587.0,3246.0,inj,D,WNTRGC,WNTEGC
CELL.7894,CELL.7894,6,Injury_20DPI_rep3_SS200000147BL_B5,7894,5,4579.0,3780.0,inj,D,WNTRGC,WNTEGC
CELL.7895,CELL.7895,5,Injury_20DPI_rep3_SS200000147BL_B5,7895,8,4584.0,4493.0,inj,D,DPEX,DPEX
CELL.7897,CELL.7897,3,Injury_20DPI_rep3_SS200000147BL_B5,7897,5,4588.0,1983.0,inj,V,WNTRGC,WNTEGC
CELL.7898,CELL.7898,6,Injury_20DPI_rep3_SS200000147BL_B5,7898,5,4595.0,3923.0,inj,D,WNTRGC,WNTEGC
CELL.7899,CELL.7899,1,Injury_20DPI_rep3_SS200000147BL_B5,7899,3,4588.0,4893.0,inj,D,VLMC,VLMC
CELL.7900,CELL.7900,1,Injury_20DPI_rep3_SS200000147BL_B5,7900,3,4587.0,5116.0,inj,D,VLMC,VLMC
CELL.7901,CELL.7901,3,Injury_20DPI_rep3_SS200000147BL_B5,7901,1,4588.0,1935.0,inj,V,SFRPRGC,SFRPEGC
CELL.7902,CELL.7902,6,Injury_20DPI_rep3_SS200000147BL_B5,7902,5,4589.0,4114.0,inj,D,WNTRGC,WNTEGC
CELL.7903,CELL.7903,3,Injury_20DPI_rep3_SS200000147BL_B5,7903,1,4600.0,1957.0,inj,V,SFRPRGC,SFRPEGC
CELL.7904,CELL.7904,6,Injury_20DPI_rep3_SS200000147BL_B5,7904,5,4586.0,2779.0,inj,V,WNTRGC,WNTEGC
CELL.7905,CELL.7905,6,Injury_20DPI_rep3_SS200000147BL_B5,7905,5,4587.0,3293.0,inj,D,WNTRGC,WNTEGC
CELL.7906,CELL.7906,6,Injury_20DPI_rep3_SS200000147BL_B5,7906,5,4588.0,3477.0,inj,D,WNTRGC,WNTEGC
CELL.7907,CELL.7907,6,Injury_20DPI_rep3_SS200000147BL_B5,7907,5,4583.0,3658.0,inj,D,WNTRGC,WNTEGC
CELL.7908,CELL.7908,6,Injury_20DPI_rep3_SS200000147BL_B5,7908,5,4594.0,2986.0,inj,D,WNTRGC,WNTEGC
CELL.7909,CELL.7909,6,Injury_20DPI_rep3_SS200000147BL_B5,7909,5,4581.0,2357.0,inj,V,WNTRGC,WNTEGC
CELL.7910,CELL.7910,6,Injury_20DPI_rep3_SS200000147BL_B5,7910,5,4583.0,2850.0,inj,V,WNTRGC,WNTEGC
CELL.7911,CELL.7911,1,Injury_20DPI_rep3_SS200000147BL_B5,7911,3,4593.0,5172.0,inj,D,VLMC,VLMC
CELL.7912,CELL.7912,6,Injury_20DPI_rep3_SS200000147BL_B5,7912,5,4590.0,2209.0,inj,V,WNTRGC,WNTEGC
CELL.7913,CELL.7913,6,Injury_20DPI_rep3_SS200000147BL_B5,7913,5,4588.0,2941.0,inj,V,WNTRGC,WNTEGC
CELL.7914,CELL.7914,6,Injury_20DPI_rep3_SS200000147BL_B5,7914,5,4600.0,4058.0,inj,D,WNTRGC,WNTEGC
CELL.7915,CELL.7915,5,Injury_20DPI_rep3_SS200000147BL_B5,7915,8,4592.0,4529.0,inj,D,DPEX,DPEX
CELL.7916,CELL.7916,2,Injury_20DPI_rep3_SS200000147BL_B5,7916,9,4584.0,1141.0,inj,V,CMPN,CMPN
CELL.7917,CELL.7917,1,Injury_20DPI_rep3_SS200000147BL_B5,7917,3,4594.0,1571.0,inj,V,VLMC,VLMC
CELL.7918,CELL.7918,6,Injury_20DPI_rep3_SS200000147BL_B5,7918,5,4592.0,3343.0,inj,D,WNTRGC,WNTEGC
CELL.7919,CELL.7919,6,Injury_20DPI_rep3_SS200000147BL_B5,7919,5,4594.0,4211.0,inj,D,WNTRGC,WNTEGC
CELL.7920,CELL.7920,2,Injury_20DPI_rep3_SS200000147BL_B5,7920,3,4589.0,1643.0,inj,V,VLMC,VLMC
CELL.7921,CELL.7921,4,Injury_20DPI_rep3_SS200000147BL_B5,7921,4,4597.0,2615.0,inj,V,MPEX,MPEX
CELL.7922,CELL.7922,6,Injury_20DPI_rep3_SS200000147BL_B5,7922,5,4592.0,3724.0,inj,D,WNTRGC,WNTEGC
